Datasets,CBF.GM,CBF.WM,CBFTYPE
PNC,76.468628,31.365604,SCBF
PNC,63.012901,29.008373,SCBF
PNC,72.300478,36.678246,SCBF
PNC,92.881264,42.879376,SCBF
PNC,65.790437,38.782744,SCBF
PNC,88.002075,36.666372,SCBF
PNC,62.868916,35.06594,SCBF
PNC,83.836359,47.697595,SCBF
PNC,55.698423,29.65571,SCBF
PNC,67.169332,28.612126,SCBF
PNC,68.8924,50.063524,SCBF
PNC,100.858276,63.330096,SCBF
PNC,79.268567,44.967442,SCBF
PNC,85.876473,52.734563,SCBF
PNC,66.102258,38.982234,SCBF
PNC,91.18547,54.845273,SCBF
PNC,66.69098,29.618422,SCBF
PNC,69.894342,35.0273,SCBF
PNC,70.302901,26.043023,SCBF
PNC,91.830958,37.619562,SCBF
PNC,46.134143,27.150473,SCBF
PNC,61.623666,33.918937,SCBF
PNC,58.160159,30.258692,SCBF
PNC,104.986237,57.657472,SCBF
PNC,92.278942,40.660603,SCBF
PNC,68.31107,32.78743,SCBF
PNC,79.285801,47.465394,SCBF
PNC,49.55506,28.885156,SCBF
PNC,53.854589,31.147958,SCBF
PNC,46.866769,20.03965,SCBF
PNC,70.20774,39.036482,SCBF
PNC,112.34854,51.219044,SCBF
PNC,85.621984,40.381123,SCBF
PNC,68.247907,39.039033,SCBF
PNC,105.362644,49.08571,SCBF
PNC,58.919684,37.84787,SCBF
PNC,76.750229,46.938603,SCBF
PNC,57.842857,27.132375,SCBF
PNC,72.679327,31.887007,SCBF
PNC,111.192391,53.431401,SCBF
PNC,78.387232,44.771553,SCBF
PNC,66.232624,33.006721,SCBF
PNC,75.893838,26.387228,SCBF
PNC,62.797175,31.278757,SCBF
PNC,95.632155,45.027702,SCBF
PNC,65.529057,26.826354,SCBF
PNC,78.901361,45.326017,SCBF
PNC,60.303849,35.389723,SCBF
PNC,76.802091,32.907759,SCBF
PNC,51.786722,27.670942,SCBF
PNC,69.584681,29.776068,SCBF
PNC,79.28021,35.472533,SCBF
PNC,79.423928,31.49967,SCBF
PNC,82.373698,40.616892,SCBF
PNC,72.979516,35.965827,SCBF
PNC,76.258726,41.368976,SCBF
PNC,72.646779,37.885391,SCBF
PNC,86.400528,33.806589,SCBF
PNC,85.791288,45.98135,SCBF
PNC,48.482781,19.463773,SCBF
PNC,78.345939,33.34537,SCBF
PNC,81.079034,35.350408,SCBF
PNC,67.941893,28.037715,SCBF
PNC,78.667,50.888846,SCBF
PNC,53.178703,29.463033,SCBF
PNC,81.974942,37.408347,SCBF
PNC,74.804868,43.348475,SCBF
PNC,99.975286,49.549623,SCBF
PNC,57.379586,23.084359,SCBF
PNC,71.940956,32.780876,SCBF
PNC,58.104082,33.173363,SCBF
PNC,85.037675,33.904169,SCBF
PNC,50.194186,25.968537,SCBF
PNC,70.529919,36.738272,SCBF
PNC,97.985659,49.339785,SCBF
PNC,95.108478,39.528754,SCBF
PNC,77.784661,49.850052,SCBF
PNC,73.587614,31.772819,SCBF
PNC,61.587414,33.013629,SCBF
PNC,67.16678,28.774428,SCBF
PNC,85.088502,41.235896,SCBF
PNC,67.777957,29.266202,SCBF
PNC,70.506045,44.36639,SCBF
PNC,61.152921,27.495419,SCBF
PNC,78.951329,41.422756,SCBF
PNC,66.980852,30.996258,SCBF
PNC,81.192563,56.095096,SCBF
PNC,58.829526,30.746145,SCBF
PNC,77.585163,38.778217,SCBF
PNC,51.919138,28.571963,SCBF
PNC,78.701787,36.626273,SCBF
PNC,83.331862,35.042459,SCBF
PNC,105.309008,56.641712,SCBF
PNC,98.438733,43.734245,SCBF
PNC,65.00921,34.642876,SCBF
PNC,78.334523,39.019343,SCBF
PNC,71.086903,41.37148,SCBF
PNC,89.243477,41.623081,SCBF
PNC,71.43876,42.268649,SCBF
PNC,91.630169,47.943129,SCBF
PNC,76.579917,32.876115,SCBF
PNC,46.822489,19.586198,SCBF
PNC,92.702688,46.054736,SCBF
PNC,105.167442,42.591677,SCBF
PNC,67.619054,28.091808,SCBF
PNC,83.455002,38.895636,SCBF
PNC,77.759583,42.533222,SCBF
PNC,42.980334,23.790353,SCBF
PNC,87.385099,51.835808,SCBF
PNC,61.962791,36.575633,SCBF
PNC,86.334154,36.060927,SCBF
PNC,67.682166,41.453757,SCBF
PNC,72.151394,39.265869,SCBF
PNC,73.176834,30.714164,SCBF
PNC,76.190553,36.718288,SCBF
PNC,89.515112,40.517131,SCBF
PNC,68.993733,30.148182,SCBF
PNC,98.041521,41.799374,SCBF
PNC,73.371599,31.57268,SCBF
PNC,69.346433,31.838105,SCBF
PNC,72.057095,43.949955,SCBF
PNC,61.620503,35.929626,SCBF
PNC,55.027734,23.41731,SCBF
PNC,53.823461,31.513991,SCBF
PNC,52.239523,25.064801,SCBF
PNC,84.055931,39.130982,SCBF
PNC,56.215927,28.49784,SCBF
PNC,109.698258,61.248444,SCBF
PNC,68.770744,33.764385,SCBF
PNC,71.439959,37.409729,SCBF
PNC,72.473269,46.918589,SCBF
PNC,90.268266,45.479013,SCBF
PNC,72.152764,47.263407,SCBF
PNC,82.138346,35.926259,SCBF
PNC,71.994004,35.775389,SCBF
PNC,88.435271,37.50551,SCBF
PNC,66.185891,42.167326,SCBF
PNC,69.848773,42.474922,SCBF
PNC,90.507192,45.220246,SCBF
PNC,75.974015,40.924441,SCBF
PNC,52.773521,23.937799,SCBF
PNC,58.133336,30.90767,SCBF
PNC,70.527339,33.355318,SCBF
PNC,64.245502,33.969315,SCBF
PNC,68.824245,39.153551,SCBF
PNC,96.528918,44.927445,SCBF
PNC,73.019995,30.719967,SCBF
PNC,89.621764,52.726033,SCBF
PNC,81.268051,41.146746,SCBF
PNC,58.325271,27.669965,SCBF
PNC,82.526497,49.685112,SCBF
PNC,82.694907,36.386557,SCBF
PNC,61.270001,36.836029,SCBF
PNC,104.475936,62.957339,SCBF
PNC,44.178102,22.804964,SCBF
PNC,78.041365,36.815953,SCBF
PNC,75.84584,29.735217,SCBF
PNC,91.092929,54.403931,SCBF
PNC,63.147962,28.913495,SCBF
PNC,80.530818,49.481604,SCBF
PNC,65.928611,25.24043,SCBF
PNC,55.221618,27.275239,SCBF
PNC,56.670517,29.624333,SCBF
PNC,72.72568,31.625036,SCBF
PNC,78.515981,43.5119,SCBF
PNC,73.583955,33.148576,SCBF
PNC,83.501802,38.939308,SCBF
PNC,54.749343,23.436162,SCBF
PNC,61.60594,31.088433,SCBF
PNC,61.0191,25.725297,SCBF
PNC,78.368826,35.645238,SCBF
PNC,75.912829,38.736439,SCBF
PNC,89.259135,47.065459,SCBF
PNC,86.828729,48.346164,SCBF
PNC,67.582108,23.089906,SCBF
PNC,72.78028,42.491238,SCBF
PNC,76.795674,40.519046,SCBF
PNC,69.328498,36.266922,SCBF
PNC,51.364558,28.386272,SCBF
PNC,76.914837,34.226837,SCBF
PNC,54.68108,24.752132,SCBF
PNC,47.720442,21.034361,SCBF
PNC,79.937575,37.17307,SCBF
PNC,67.367518,34.299465,SCBF
PNC,64.577876,31.891374,SCBF
PNC,100.910485,38.504529,SCBF
PNC,66.729989,39.736291,SCBF
PNC,56.556686,29.196486,SCBF
PNC,66.88647,28.014756,SCBF
PNC,78.956446,41.545333,SCBF
PNC,59.282628,27.866049,SCBF
PNC,71.547038,36.823209,SCBF
PNC,49.461798,26.543495,SCBF
PNC,52.504152,40.481032,SCBF
PNC,79.593884,47.649925,SCBF
PNC,73.067123,26.015631,SCBF
PNC,79.871211,37.260673,SCBF
PNC,84.80514,50.8872,SCBF
PNC,54.163658,28.6864,SCBF
PNC,61.620087,28.511737,SCBF
PNC,79.253049,34.295124,SCBF
PNC,64.965006,25.788669,SCBF
PNC,62.615053,26.041457,SCBF
PNC,94.61422,48.364958,SCBF
PNC,82.956165,39.882096,SCBF
PNC,65.611821,43.517333,SCBF
PNC,98.627031,48.836843,SCBF
PNC,73.273027,38.94243,SCBF
PNC,64.157428,32.929491,SCBF
PNC,69.327672,40.198521,SCBF
PNC,83.351764,41.636384,SCBF
PNC,89.665914,44.658728,SCBF
PNC,70.810587,34.741954,SCBF
PNC,65.560395,32.119847,SCBF
PNC,55.154889,25.113379,SCBF
PNC,49.840818,23.109484,SCBF
PNC,84.02195,34.808198,SCBF
PNC,73.557426,34.393969,SCBF
PNC,78.408878,29.159761,SCBF
PNC,55.963531,29.191296,SCBF
PNC,65.71955,21.869585,SCBF
PNC,69.247694,35.542692,SCBF
PNC,91.302947,34.12768,SCBF
PNC,83.073049,42.236571,SCBF
PNC,105.821638,65.496558,SCBF
PNC,64.841063,33.941452,SCBF
PNC,74.399194,36.913506,SCBF
PNC,51.049106,26.008013,SCBF
PNC,69.469264,35.169516,SCBF
PNC,66.853371,31.158114,SCBF
PNC,75.544592,33.73944,SCBF
PNC,73.045667,32.420566,SCBF
PNC,89.176753,41.978728,SCBF
PNC,87.278337,36.268915,SCBF
PNC,61.84595,30.677105,SCBF
PNC,75.81142,29.630578,SCBF
PNC,73.150752,35.46431,SCBF
PNC,48.809378,34.237309,SCBF
PNC,95.840091,60.258637,SCBF
PNC,68.049682,31.349414,SCBF
PNC,71.218645,27.519733,SCBF
PNC,49.068808,33.308581,SCBF
PNC,83.216727,43.759833,SCBF
PNC,74.099523,29.543089,SCBF
PNC,79.168623,50.202501,SCBF
PNC,86.517356,35.015397,SCBF
PNC,66.499764,30.938281,SCBF
PNC,86.893064,43.647489,SCBF
PNC,78.253594,38.207865,SCBF
PNC,73.859435,33.781971,SCBF
PNC,112.638084,52.718747,SCBF
PNC,99.371862,40.157064,SCBF
PNC,66.614503,35.362671,SCBF
PNC,71.846503,40.29421,SCBF
PNC,35.414087,25.943241,SCBF
PNC,69.733435,28.989873,SCBF
PNC,62.985412,35.390074,SCBF
PNC,66.819626,32.170006,SCBF
PNC,76.032377,38.023123,SCBF
PNC,63.675832,33.359674,SCBF
PNC,56.999035,35.967907,SCBF
PNC,79.243371,38.418772,SCBF
PNC,39.594552,18.786051,SCBF
PNC,100.446924,46.218913,SCBF
PNC,61.159612,37.107806,SCBF
PNC,75.831307,36.632177,SCBF
PNC,65.167271,24.473495,SCBF
PNC,75.822508,34.852756,SCBF
PNC,98.99925,38.642903,SCBF
PNC,56.974352,25.63946,SCBF
PNC,75.359236,37.230503,SCBF
PNC,59.535956,31.589683,SCBF
PNC,95.052089,52.658071,SCBF
PNC,59.796992,34.51704,SCBF
PNC,56.176822,26.460112,SCBF
PNC,52.559701,18.128526,SCBF
PNC,110.919814,48.676308,SCBF
PNC,85.356835,49.590488,SCBF
PNC,96.747979,42.357981,SCBF
PNC,78.059404,33.964189,SCBF
PNC,93.041854,42.075021,SCBF
PNC,79.923978,42.017373,SCBF
PNC,53.920273,31.622358,SCBF
PNC,66.902205,30.776917,SCBF
PNC,58.480484,34.57337,SCBF
PNC,97.865614,45.074022,SCBF
PNC,54.021736,35.522802,SCBF
PNC,63.135709,23.631426,SCBF
PNC,70.206009,30.433582,SCBF
PNC,81.46561,40.312095,SCBF
PNC,73.209068,39.488614,SCBF
PNC,80.199819,47.256152,SCBF
PNC,55.691876,26.041214,SCBF
PNC,73.577365,33.65197,SCBF
PNC,62.912907,26.045717,SCBF
PNC,99.156607,38.3618,SCBF
PNC,109.006838,53.799457,SCBF
PNC,63.478616,40.933516,SCBF
PNC,93.722116,50.783734,SCBF
PNC,78.601972,31.035384,SCBF
PNC,69.95892,34.118177,SCBF
PNC,81.944072,39.754518,SCBF
PNC,56.927726,22.516941,SCBF
PNC,68.625252,36.5404,SCBF
PNC,97.795321,49.180232,SCBF
PNC,69.617184,38.240077,SCBF
PNC,94.60749,61.103958,SCBF
PNC,41.391572,28.408523,SCBF
PNC,89.479919,48.306266,SCBF
PNC,83.430372,39.006841,SCBF
PNC,59.445699,38.38965,SCBF
PNC,61.668186,28.0254,SCBF
PNC,81.499107,39.117854,SCBF
PNC,59.253154,21.38117,SCBF
PNC,72.405561,38.122066,SCBF
PNC,58.091065,33.607857,SCBF
PNC,73.463192,51.218826,SCBF
PNC,60.470629,26.696423,SCBF
PNC,111.510276,41.831006,SCBF
PNC,60.380286,26.618216,SCBF
PNC,84.617471,41.106371,SCBF
PNC,41.237734,32.192373,SCBF
PNC,61.560016,37.237669,SCBF
PNC,76.279107,46.742772,SCBF
PNC,99.823112,56.267535,SCBF
PNC,80.513566,44.068069,SCBF
PNC,52.158631,23.308333,SCBF
PNC,63.142161,39.942693,SCBF
PNC,81.384202,39.31673,SCBF
PNC,60.987669,39.100367,SCBF
PNC,68.469658,38.168808,SCBF
PNC,60.691432,32.822925,SCBF
PNC,77.056087,32.187552,SCBF
PNC,69.164214,33.448002,SCBF
PNC,51.643104,33.838309,SCBF
PNC,73.040522,31.868747,SCBF
PNC,77.469193,31.396255,SCBF
PNC,53.595497,25.983879,SCBF
PNC,55.945778,31.533977,SCBF
PNC,76.255393,33.378282,SCBF
PNC,85.093854,41.97845,SCBF
PNC,88.403383,48.973723,SCBF
PNC,69.745239,31.272637,SCBF
PNC,73.019317,32.878666,SCBF
PNC,52.896866,31.119814,SCBF
PNC,64.663011,38.671389,SCBF
PNC,55.566024,30.698652,SCBF
PNC,84.988034,34.267005,SCBF
PNC,64.9448,37.719456,SCBF
PNC,66.623292,30.824693,SCBF
PNC,65.316593,29.244544,SCBF
PNC,77.493183,38.718745,SCBF
PNC,63.189874,29.178553,SCBF
PNC,81.344984,54.286972,SCBF
PNC,81.264753,54.029764,SCBF
PNC,80.594882,54.948091,SCBF
PNC,69.319752,38.999095,SCBF
PNC,72.131719,37.927634,SCBF
PNC,72.571847,46.520233,SCBF
PNC,63.248695,41.560832,SCBF
PNC,101.940296,50.471542,SCBF
PNC,95.89308,49.111639,SCBF
PNC,52.509929,29.091933,SCBF
PNC,84.271714,40.584053,SCBF
PNC,88.189979,38.787922,SCBF
PNC,64.600336,34.107552,SCBF
PNC,100.101818,35.029959,SCBF
PNC,51.766985,29.810212,SCBF
PNC,66.411746,30.435984,SCBF
PNC,83.477024,41.215586,SCBF
PNC,80.643147,37.023597,SCBF
PNC,96.451306,45.36933,SCBF
PNC,64.687137,30.323337,SCBF
PNC,57.159046,30.04426,SCBF
PNC,80.350099,48.384908,SCBF
PNC,104.409285,65.443002,SCBF
PNC,75.028613,33.858087,SCBF
PNC,54.623161,34.965372,SCBF
PNC,74.035507,54.707465,SCBF
PNC,98.683575,56.814893,SCBF
PNC,70.736249,32.864173,SCBF
PNC,88.213135,50.032171,SCBF
PNC,92.847623,43.401041,SCBF
PNC,72.58003,32.893743,SCBF
PNC,58.950583,33.783347,SCBF
PNC,62.153015,28.027543,SCBF
PNC,64.442449,28.310357,SCBF
PNC,74.178939,40.985262,SCBF
PNC,66.519604,42.090665,SCBF
PNC,56.260023,30.989919,SCBF
PNC,60.906136,30.62194,SCBF
PNC,101.229343,51.412098,SCBF
PNC,56.806319,24.774656,SCBF
PNC,77.69325,29.424151,SCBF
PNC,72.056865,44.600155,SCBF
PNC,84.331636,47.618571,SCBF
PNC,86.688785,36.484999,SCBF
PNC,92.52231,41.130455,SCBF
PNC,98.521016,55.794961,SCBF
PNC,91.404808,38.81616,SCBF
PNC,101.466591,57.294326,SCBF
PNC,60.184688,38.555484,SCBF
PNC,61.573246,41.314143,SCBF
PNC,95.369611,42.044352,SCBF
PNC,81.644044,32.091664,SCBF
PNC,43.495957,19.145525,SCBF
PNC,62.134218,31.841313,SCBF
PNC,43.569719,23.189012,SCBF
PNC,73.19409,36.351716,SCBF
PNC,58.263265,32.829521,SCBF
PNC,79.449232,40.476966,SCBF
PNC,68.771829,36.837087,SCBF
PNC,61.930687,29.844763,SCBF
PNC,60.515023,24.919359,SCBF
PNC,108.323978,49.065617,SCBF
PNC,42.784802,22.68195,SCBF
PNC,65.324827,29.194838,SCBF
PNC,51.751389,24.266565,SCBF
PNC,82.069486,28.563758,SCBF
PNC,60.67692,27.553993,SCBF
PNC,72.14896,42.002388,SCBF
PNC,81.746325,32.945072,SCBF
PNC,70.766101,38.846788,SCBF
PNC,115.7923,62.261636,SCBF
PNC,95.488179,57.700037,SCBF
PNC,65.991626,35.599668,SCBF
PNC,83.332202,33.227793,SCBF
PNC,71.129792,35.348737,SCBF
PNC,72.719725,46.778505,SCBF
PNC,56.700762,31.647995,SCBF
PNC,85.453459,45.979821,SCBF
PNC,48.345124,20.162542,SCBF
PNC,74.546744,36.503018,SCBF
PNC,82.702971,39.404912,SCBF
PNC,65.953107,27.023928,SCBF
PNC,92.87584,40.541315,SCBF
PNC,72.994683,34.192929,SCBF
PNC,67.147171,38.629636,SCBF
PNC,56.751108,23.183169,SCBF
PNC,66.775384,35.481775,SCBF
PNC,79.121186,30.127528,SCBF
PNC,67.868708,29.938343,SCBF
PNC,63.469209,30.402247,SCBF
PNC,80.390327,43.494888,SCBF
PNC,85.273518,47.141048,SCBF
PNC,55.396762,38.135358,SCBF
PNC,86.351881,45.618494,SCBF
PNC,67.230758,26.25284,SCBF
PNC,76.717356,35.916695,SCBF
PNC,51.188873,25.63158,SCBF
PNC,95.996066,39.013249,SCBF
PNC,72.281272,34.169912,SCBF
PNC,66.639335,43.019376,SCBF
PNC,67.503171,33.706628,SCBF
PNC,67.637894,29.605898,SCBF
PNC,61.946322,27.486518,SCBF
PNC,58.212677,30.310597,SCBF
PNC,103.390464,48.482446,SCBF
PNC,52.7324,24.683987,SCBF
PNC,66.15356,27.013735,SCBF
PNC,62.84408,28.058874,SCBF
PNC,92.466253,51.386819,SCBF
PNC,76.287281,34.908601,SCBF
PNC,73.122409,35.649575,SCBF
PNC,77.67808,38.58749,SCBF
PNC,94.420512,46.584337,SCBF
PNC,74.892146,36.350082,SCBF
PNC,82.167572,37.269467,SCBF
PNC,66.166673,28.608441,SCBF
PNC,92.734622,38.48238,SCBF
PNC,95.391298,45.247758,SCBF
PNC,98.429586,52.353227,SCBF
PNC,102.26681,63.77447,SCBF
PNC,76.939397,32.389283,SCBF
PNC,105.839185,48.864576,SCBF
PNC,58.334958,24.381509,SCBF
PNC,82.348809,36.61193,SCBF
PNC,95.189814,39.654061,SCBF
PNC,74.887255,34.48094,SCBF
PNC,84.541881,35.972904,SCBF
PNC,63.288205,32.655726,SCBF
PNC,86.689923,46.491918,SCBF
PNC,69.314075,30.090114,SCBF
PNC,56.024044,33.353392,SCBF
PNC,79.715058,40.324011,SCBF
PNC,90.454219,43.284539,SCBF
PNC,59.564449,27.304002,SCBF
PNC,109.012904,52.598714,SCBF
PNC,103.581255,47.876379,SCBF
PNC,79.532955,39.448167,SCBF
PNC,48.382178,21.255729,SCBF
PNC,75.519877,40.409757,SCBF
PNC,90.773399,40.287641,SCBF
PNC,63.632381,29.920484,SCBF
PNC,82.219653,39.880161,SCBF
PNC,64.567363,38.70025,SCBF
PNC,110.928724,64.041817,SCBF
PNC,73.190563,29.071437,SCBF
PNC,65.7213,33.02347,SCBF
PNC,44.48701,19.50816,SCBF
PNC,63.201415,34.508267,SCBF
PNC,68.415154,35.668343,SCBF
PNC,83.511686,32.140664,SCBF
PNC,57.692933,30.195833,SCBF
PNC,74.052263,44.80642,SCBF
PNC,68.349438,28.417447,SCBF
PNC,101.428642,47.953172,SCBF
PNC,96.781264,38.279087,SCBF
PNC,84.610982,40.172269,SCBF
PNC,44.339917,17.084718,SCBF
PNC,64.670547,38.38889,SCBF
PNC,86.047192,34.586159,SCBF
PNC,56.951641,35.865437,SCBF
PNC,86.762241,50.093358,SCBF
PNC,68.230905,41.846179,SCBF
PNC,54.585016,38.634119,SCBF
PNC,54.599752,29.354476,SCBF
PNC,74.43238,42.742894,SCBF
PNC,52.110486,29.374788,SCBF
PNC,63.191756,33.818513,SCBF
PNC,71.121131,33.332569,SCBF
PNC,73.24093,28.181634,SCBF
PNC,66.23388,34.397446,SCBF
PNC,68.24838,31.563,SCBF
PNC,103.174054,45.468078,SCBF
PNC,32.317957,24.155878,SCBF
PNC,99.611313,43.280072,SCBF
PNC,78.789127,42.850254,SCBF
PNC,60.123309,26.996033,SCBF
PNC,78.725141,35.580857,SCBF
PNC,92.964841,38.021724,SCBF
PNC,77.507769,33.830589,SCBF
PNC,55.334642,18.75391,SCBF
PNC,45.007684,21.778484,SCBF
PNC,56.088332,28.678626,SCBF
PNC,81.869061,38.135536,SCBF
PNC,67.859978,31.604051,SCBF
PNC,90.57668,41.711704,SCBF
PNC,86.482237,47.327636,SCBF
PNC,56.215705,37.201115,SCBF
PNC,96.504469,45.941141,SCBF
PNC,92.293953,37.258957,SCBF
PNC,64.771273,34.458754,SCBF
PNC,74.163662,32.682122,SCBF
PNC,75.851526,38.546095,SCBF
PNC,82.253431,39.093697,SCBF
PNC,75.505239,41.879087,SCBF
PNC,58.097987,35.109592,SCBF
PNC,93.078671,40.76814,SCBF
PNC,50.13695,21.180406,SCBF
PNC,92.86408,42.187969,SCBF
PNC,57.708529,23.736142,SCBF
PNC,72.875318,39.256763,SCBF
PNC,50.041193,23.538401,SCBF
PNC,65.705116,30.720197,SCBF
PNC,85.756767,29.953855,SCBF
PNC,77.646581,43.191731,SCBF
PNC,81.20427,40.289306,SCBF
PNC,92.878445,36.927709,SCBF
PNC,61.389662,24.181727,SCBF
PNC,62.05342,42.71069,SCBF
PNC,89.071871,49.440351,SCBF
PNC,81.976577,44.147506,SCBF
PNC,57.447735,28.34565,SCBF
PNC,101.246911,48.777481,SCBF
PNC,109.002894,58.121245,SCBF
PNC,70.564561,49.642804,SCBF
PNC,68.608215,41.847143,SCBF
PNC,68.561977,32.206644,SCBF
PNC,79.00699,34.433468,SCBF
PNC,58.85383,27.845096,SCBF
PNC,51.132297,30.494995,SCBF
PNC,62.42283,30.814552,SCBF
PNC,70.252068,34.982781,SCBF
PNC,75.633574,41.084646,SCBF
PNC,101.840831,41.61802,SCBF
PNC,76.486865,30.262987,SCBF
PNC,47.032502,23.150695,SCBF
PNC,59.368579,26.483699,SCBF
PNC,56.778625,31.310766,SCBF
PNC,63.026135,36.365483,SCBF
PNC,50.386992,25.48668,SCBF
PNC,67.048902,37.702125,SCBF
PNC,86.685164,38.816427,SCBF
PNC,69.407524,31.77723,SCBF
PNC,76.08956,39.417918,SCBF
PNC,58.656753,40.854009,SCBF
PNC,59.257773,21.953906,SCBF
PNC,91.039531,32.62532,SCBF
PNC,50.187903,21.651183,SCBF
PNC,97.258224,47.034328,SCBF
PNC,84.235552,38.597932,SCBF
PNC,83.143358,42.422433,SCBF
PNC,71.303213,29.416578,SCBF
PNC,93.508058,49.124186,SCBF
PNC,70.101635,40.212958,SCBF
PNC,101.177128,60.082337,SCBF
PNC,71.436098,39.936277,SCBF
PNC,82.762757,40.248661,SCBF
PNC,66.026258,26.591318,SCBF
PNC,66.307637,24.412781,SCBF
PNC,60.579637,31.227948,SCBF
PNC,62.84312,46.358605,SCBF
PNC,64.43445,38.328412,SCBF
PNC,61.446686,21.317742,SCBF
PNC,89.520646,42.272847,SCBF
PNC,85.175989,40.268307,SCBF
PNC,89.797173,66.755988,SCBF
PNC,75.375084,34.304423,SCBF
PNC,53.89872,24.55877,SCBF
PNC,66.071274,31.836133,SCBF
PNC,70.797722,47.536214,SCBF
PNC,87.444797,40.284601,SCBF
PNC,79.302275,49.890018,SCBF
PNC,74.720966,32.360471,SCBF
PNC,71.723985,34.386459,SCBF
PNC,67.036615,26.987573,SCBF
PNC,107.575544,47.84755,SCBF
PNC,69.908053,31.307793,SCBF
PNC,73.710191,49.621342,SCBF
PNC,96.024143,46.659518,SCBF
PNC,50.02915,22.984794,SCBF
PNC,81.351745,47.313419,SCBF
PNC,67.776787,28.526208,SCBF
PNC,60.289236,27.285897,SCBF
PNC,87.873601,48.223396,SCBF
PNC,91.557882,40.399164,SCBF
PNC,62.782461,27.403318,SCBF
PNC,74.220462,32.165085,SCBF
PNC,70.952882,55.5538,SCBF
PNC,96.722074,51.897963,SCBF
PNC,74.66747,44.111365,SCBF
PNC,73.335999,32.056814,SCBF
PNC,50.273544,22.986669,SCBF
PNC,77.420766,29.593849,SCBF
PNC,67.930961,27.813417,SCBF
PNC,51.830374,33.876354,SCBF
PNC,70.604033,27.834302,SCBF
PNC,63.924914,36.483735,SCBF
PNC,69.885253,30.119384,SCBF
PNC,90.896739,35.530484,SCBF
PNC,60.353678,31.434367,SCBF
PNC,76.167944,36.199132,SCBF
PNC,69.053933,35.526936,SCBF
PNC,64.102534,34.575096,SCBF
PNC,65.295147,37.992351,SCBF
PNC,57.433059,40.369845,SCBF
PNC,63.197118,33.096046,SCBF
PNC,78.316826,40.22143,SCBF
PNC,48.709501,23.763211,SCBF
PNC,77.357949,38.03897,SCBF
PNC,80.420801,36.429318,SCBF
PNC,82.415334,42.807388,SCBF
PNC,66.902443,30.507974,SCBF
PNC,101.549708,42.153776,SCBF
PNC,51.320835,28.282808,SCBF
PNC,61.639928,24.54137,SCBF
PNC,74.673764,35.536128,SCBF
PNC,86.806918,31.71843,SCBF
PNC,94.397589,50.314872,SCBF
PNC,71.649077,50.660957,SCBF
PNC,71.79429,32.739166,SCBF
PNC,37.843361,13.200687,SCBF
PNC,61.397757,31.957383,SCBF
PNC,66.152878,28.900729,SCBF
PNC,78.291532,35.470223,SCBF
PNC,86.187159,35.355701,SCBF
PNC,54.484591,32.361849,SCBF
PNC,95.218972,45.282205,SCBF
PNC,72.017433,33.246838,SCBF
PNC,80.174317,37.439347,SCBF
PNC,77.786728,41.240563,SCBF
PNC,72.651034,26.431813,SCBF
PNC,64.632,28.68137,SCBF
PNC,61.305424,31.067124,SCBF
PNC,57.417015,36.200033,SCBF
PNC,111.529453,66.430601,SCBF
PNC,80.894345,45.338343,SCBF
PNC,62.471087,30.176157,SCBF
PNC,96.289139,52.29939,SCBF
PNC,84.218911,38.114994,SCBF
PNC,75.077201,40.955857,SCBF
PNC,62.71958,50.04699,SCBF
PNC,71.744337,35.767867,SCBF
PNC,82.779054,34.176104,SCBF
PNC,77.835496,44.831544,SCBF
PNC,55.029274,29.019585,SCBF
PNC,76.511536,30.043634,SCBF
PNC,95.107951,39.325415,SCBF
PNC,74.714717,36.934781,SCBF
PNC,78.393146,48.433738,SCBF
PNC,100.464995,44.587549,SCBF
PNC,49.695676,32.051085,SCBF
PNC,31.417139,21.665293,SCBF
PNC,92.25197,51.100098,SCBF
PNC,66.434206,37.761301,SCBF
PNC,86.230432,37.11754,SCBF
PNC,80.659855,34.919794,SCBF
PNC,75.418895,55.634686,SCBF
PNC,65.749569,33.810921,SCBF
PNC,80.16884,33.016197,SCBF
PNC,82.919762,47.023235,SCBF
PNC,70.930785,28.529942,SCBF
PNC,84.656324,36.245292,SCBF
PNC,51.041639,40.973479,SCBF
PNC,67.929695,31.296959,SCBF
PNC,65.647689,41.304436,SCBF
PNC,63.302493,40.311728,SCBF
PNC,87.077368,44.645042,SCBF
PNC,88.47813,44.643627,SCBF
PNC,91.235629,37.45623,SCBF
PNC,89.910904,40.268849,SCBF
PNC,56.292779,33.502382,SCBF
PNC,86.655642,37.38043,SCBF
PNC,39.006313,23.298972,SCBF
PNC,74.800632,34.333981,SCBF
PNC,95.784444,46.171691,SCBF
PNC,71.167193,36.234008,SCBF
PNC,90.410827,52.415122,SCBF
PNC,96.119808,46.707408,SCBF
PNC,76.203337,33.948397,SCBF
PNC,100.085359,48.869199,SCBF
PNC,68.454909,30.669954,SCBF
PNC,77.426605,44.07324,SCBF
PNC,69.781536,31.929406,SCBF
PNC,45.512213,20.324661,SCBF
PNC,81.929941,33.827809,SCBF
PNC,73.535954,39.477906,SCBF
PNC,39.631237,16.79205,SCBF
PNC,60.206672,34.104601,SCBF
PNC,80.175658,32.372261,SCBF
PNC,71.374123,33.062579,SCBF
PNC,58.251563,27.358733,SCBF
PNC,64.052154,28.90134,SCBF
PNC,58.83759,32.380165,SCBF
